ID,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
15340,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15360,68,76,71,74,75,74,66,70,72,67,65,75,67,69,66,72,69,68,70,57,64
15370,5,6,6,7,6,6,5,6,6,6,5,7,6,6,6,6,6,6,6,5,5
15380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15390,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15430,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5
15440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15480,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15490,28,33,30,33,31,31,27,28,30,28,26,32,28,30,28,29,30,29,30,24,26
15500,1,2,2,2,2,2,1,1,2,1,1,2,1,2,1,2,2,2,2,1,1
15510,23,27,25,27,27,26,23,25,26,24,23,27,24,25,24,26,25,25,25,20,23
15520,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1
15530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15540,47,58,53,62,57,57,49,52,56,51,48,61,51,56,52,55,57,55,55,46,48
15550,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,3,4
15560,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15580,12,12,12,12,12,11,11,11,11,10,10,11,10,11,10,10,10,10,10,9,9
15590,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
15600,9,11,10,12,11,11,10,10,11,10,10,12,10,11,10,11,12,11,11,9,10
15610,3,4,4,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,3,4
15620,2,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,2,3
15630,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1
15640,4,5,5,5,5,5,4,5,5,4,4,6,4,5,5,5,5,5,5,4,4
15650,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15660,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15670,135,156,143,152,152,151,135,140,149,139,133,155,135,141,135,148,142,142,143,116,129
15680,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15690,3,4,3,4,4,4,3,3,4,4,3,4,3,4,4,4,4,4,4,3,3
15700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15710,6,7,7,7,7,7,6,6,6,6,6,7,6,7,6,6,7,6,7,5,6
15720,7,8,7,9,8,8,7,7,8,7,7,9,7,8,7,8,8,8,8,6,7
15730,6,7,6,7,7,7,6,6,6,6,6,7,6,6,6,6,6,6,6,5,5
15740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15750,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15760,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
15770,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
15780,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15790,4,5,5,5,5,5,4,4,5,4,4,5,4,5,4,5,5,5,5,4,4
15800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15810,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15820,1,2,1,2,2,2,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1
15830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15840,3,3,3,4,3,3,3,3,3,3,3,4,3,4,3,3,4,3,3,3,3
15850,10,11,11,12,11,11,10,10,10,10,9,12,10,11,10,10,11,10,11,9,9
15860,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
15870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15880,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
